id|directory_name|parent|tie_line|address|mail_code|phone_type|phone_number
477298|COLUMBIA UNIVERSITY  EMPLOYMENT INFORMATION CENTER|600|MS* 1-1551|3180 BROADWAY, NEW YORK,NY 10027||OFFICE|212-851-1551
477299|GATEWAY WORKFORCE DEVELOPMENT PROGRAM AT CU|600|MS* 1-1552|31-80 BROADWAY||OFFICE|212-851-1552
478074|MEDICAL CENTER, COLUMBIA UNIVERSITY|600|MC* 5-3592|630 W168ST, P &S2-401||OFFICE|212-305-3592
478077|MEDICINE AS A PROFESSION, CENTER ON|600|MC* 5-0421|630 W168ST, P&S BOX 11||OFFICE|212-305-0421
482082|INSTITUTE OF WAR AND PEACE STUDIES, SALTZMAN|600|MS* 4-4616|1332  INTAFF|3347|OFFICE|212-854-4616
482217|ADMINISTRATION|500|MS* 4-2003|103A MLBK||OFFICE|212-854-2003
482218|AFRICA AND AFRICAN DIASPORA STUDIES|500|MS* 4-9850|326 MLBK||OFFICE|212-854-9850
482220|FINANCIAL AID OFFICE|500|MS*4 2154|14 MLBK||OFFICE|212-854-2154
482221|Vice President for Finance and Planning - Barnard College|500|MS* 4-2003|101 MLBK||OFFICE|212-854-2003
482222|HUMAN RESOURCES OFFICE|500|||||
483279|TRANSLATING, TUTORING AND,  AGENCY, COLUMBIA (STUDENT ENTERPRISES)|600|MS* 4-4888|ECAMPUS|5727|OFFICE|212-854-4888
484974|COLUMBIA UNDERGRADUATE SOCIOLOGY ORGANIZATION (CC)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
484978|SALTZMAN INSTITUTE OF WAR AND PEACE STUDIES|600|MS* 4-4616|1332 INAFF|3347|OFFICE|212-854-4616
485370|ENVIRONMENTAL SAFETY OFFICE (MEDICAL CENTER)|600|MC@ 5-6780|601 W168ST, STE 66||OFFICE|212-305-6780
489340|ART GALLERY, WALLACH|600|MS* 4-7288|8FL SCHRM|5517|OFFICE|212-854-7288
491059|POLITICAL SCIENCE STUDENTS ASSOCIATION (PSSA)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
492254|ACCOUNTS PAYABLES|400|TC* 3055|134 THMPS (BOX 235)||OFFICE|212-678-3055
493891|PURCHASING OFFICE|600|||||
494714|CENTER FOR THE PROFESSIOANL EDUCATION OF TEACHERS (CPET)|400|TC* 3869|416 MAIN HALL||OFFICE|212-678-3869
494728|BILINGUAL EXTENSION INSTITUTE FOR SPEECH-LANGUAGE PROVIDERS|400|TC* 3890|1152B THNDK (BOX 180)||OFFICE|212-678-3890
494729|FINANCIAL AID OFFICE|400|TC* 3714|138 HMANN (BOX 309)||OFFICE|212-678-3714
494734|HUMAN RESOURCES, OFFICE OF|400|TC* 3175|112 MAIN (BOX 149)||OFFICE|212-678-3175
494736|NATIONAL CENTER FOR CHILDREN AND FAMILIES|400|TC* 3338|254 THNDK (BOX 39)||OFFICE|212-678-3338
494737|RESEARCH QUARTERLY FOR EXERCISE AND SPORT EDITORIAL|400|TC* 3731|959A THNDK (BOX 126)||OFFICE|212-678-3731
494739|SPECIAL COUNSEL TO THE PRESIDENT (OFFICE OF DIVERSITY AND COMMUNITY)|400|TC* 3732|128 MAIN (BOX 220)||OFFICE|212-678-3732
518588|COLUMBIA UNIVERSITY INFORMATION TECHNOLOGY (CUIT)|600|||||
518941|EXECUTIVE VICE PRESIDENT AND SECRETARY OF THE UNIVERSITY|600|MS* 4-4157|211 LOW|4324|OFFICE|212-854-4157
519304|CENTER FOR INTERNATIONAL CONFLICT RESOLUTION|600|MS* 4-5623|1102 INTAFF|3369|OFFICE|212-854-5623
522514|AMERICAN SOCIETY OF CIVIL ENGINEERS (ASCE)|600|MS* 4-3143|610 SWMD|4709|OFFICE|212-854-3143
522595|BUSINESS POSTBACCALAUREATE (CONTINUING EDUCATION)|600|MS* 4-9666|203 LWSN|4119|OFFICE|212-854-9666
522601|CANCER GENETICS, INSTITUTE FOR|600||303 RBERRIE||OFFICE|212-851-5273
523461|COLUMBIA INSTITUTE FOR TELE-INFORMATION (CITI)|600|MS* 4-4222|1-A URIS|9135|OFFICE|212-854-4222
523852|CATERING|600||||OFFICE|212-854-4630
523862|ENTERPRISE SYSTEMS PROJECT|600|MS* 1-2915|330 5AV, 11FL (10001)|4323|OFFICE|212-851-2915
524099|COLUMBIA BARTENDING AGENCY AND SCHOOL OF MIXOLOGY(STUDENT ENTERPRISES)|600|MS* 4-4537|ECAMPUS|5727|OFFICE|212-854-4537
524297|INSTITUTE FOR ISRAEL AND JEWISH STUDIES|600|MS* 4-2581|511 FAYWR|2509|OFFICE|212-854-2581
524305|ISRAEL AND JEWISH STUDIES, INSTITUTE FOR|600|MS* 4-2581|511 FAYWR|2509|OFFICE|212-854-2581
524312|ITALIAN POETRY REVIEW|600|MS* 4-7396|1161 AMSTAV|1401|OFFICE|212-854-7396
528235|COLUMBIA TELEVISION  (CTV)|600|MS* 4-8900|510 LERNER|2601|OFFICE|212-854-8900
528238|JEWISH LIFE, KRAFT CENTER FOR|600|MS* 4-5111|60W W115ST||OFFICE|212-854-5111
528242|LAW REVIEW, COLUMBIA|600|MS* 4-4398|WCWARREN (410 W116ST, MAILING: 435 W116ST, BOX A-2|4025|OFFICE|212-854-4398
528386|MEDICAL INSURANCE (HR: BENEFITS AND COMPENSATION)|600|IC* 3074|1901 INTERCHURCH|7705|OFFICE|212-870-3074
528389|MUSIC, CONTEMPORARY, FRITZ REINER CENTER FOR|600|MS* 4-1295|602 DODGE|1824|OFFICE|212-854-1295
528677|TUITION EXEMPTION (HR: BENEFITS AND COMPENSATION)|600|IC*  3074|1901 INTERCHURCH|7705|OFFICE|212-870-3074
528678|TRAINING AND DEVELOPMENT (HR ORGANIZATIONAL SERVICES)|600|IC* 2708|1220 INTERCHURCH|7709|OFFICE|212-870-2708
528679|STUDENT PROMOTING EMPOWERMENT AND KNOWLEDGE  (SPEAK)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
528820|AMERICAN LANGUAGE PROGRAM|600|MS* 4-3584|504 LWSN|4113|OFFICE|212-854-3584
528821|BARNARD  ORGANIZATION  OF SOUL SISTRES (BOSS) (CC)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
529056|Document Services|500|MS* 4-2087|13 MLBK||OFFICE|212-854-2087
529057|Management Information and Network Services (MINS)|500|MS* 4-8791|LOWER LEVEL ELLIOTT||OFFICE|212-854-8791
529058|Vagelos Alumnae Center|500|MS* 4-2005|HWTT||OFFICE|212-854-2005
529059|ACADEMIC COMPUTING SERVICES|400|TC* 3302|234 HMAN BOX 43||OFFICE|212-678-3302
529180|ADMINISTRATIVE INFORMATION SERVICES|400|TC* 3485|241 HMANN (BOX 43)||OFFICE|212-678-3845
529181|ADMISSIONS OFFICE|400|TC* 3710|146 HMANN (BOX 302)||OFFICE|212-678-3710
529205|ASSISTANT DEAN FOR ACADEMIC AFFAIRS|400|TC* 3991|122 MAIN (BOX 54)||OFFICE|212-678-3991
529207|ASSOCIATE CONTROLLER|400|TC* 8206|134 THMPS (BOX 72)||OFFICE|212-854-8206
529212|ASSOCIATE DEAN FOR ENROLLMENT AND STUDENT SERVICES|400|TC* 3423|148 HMAN (BOX 109)||OFFICE|212-678-3423
529230|COLUMBIA VIDEO NETWORK|600|MS* 4-6447|530 SWMD|4719|OFFICE|212-854-6447
529389|DIVERSITY AND COMMUNITY, OFFICE OF THE PRESIDENT|400|TC* 3391|120 MAIN (BOX 220)||OFFICE|212-678-3391
529391|EMERGENCY ONLY|400|TC* 3333|||OFFICE|212-678-3333
529392|EVENT PLANNING|400|TC* 3716|194 GDODGE (BOX 306)||OFFICE|212-678-3716
529393|EXTERNAL AFFAIRS|400|TC* 3412|186 GDODGE (BOX 306)||OFFICE|212-678-3412
529400|GIFTS AND ALUMNI RECORD PROCESSING|400|TC* 3077|197 GDODGE (BOX 306)||OFFICE|212-678-3077
529401|GOODMAN FAMILY COMPUTER CLASSROOM|400|TC* 3302|234 HMANN (BOX 43)||OFFICE|212-678-3302
529570|HELP DESK, CIS (Faculty and staff)|400|TC* 3300|(BOX 43)||OFFICE|212-678-3300
529571|HELP DESK, CIS (Students)|400|TC* 3304|(BOX 43)||OFFICE|212-678-3304
529576|HELP DESK, TELECOM|400||||OFFICE|212-678-3456
529585|SOUL  (CC)|600|MS* 4-4909|401 LERNER|2602|OFFICE|212-854-4909
529591|INSTITUTIONAL REVIEW BOARD|400|TC* 4105|422K THMPS (BOX 151)||OFFICE|212-678-4105
529592|INSURANCE AND IMMUNIZATION RECORDS, OFFICE OF|400|TC* 3006|159 THND (BOX 308)||OFFICE|212-6778-3006
529626|MICROCOMPUTER CLASSROOM|400|TC* 3807|345 MACY (BOX 43)||OFFICE|212-678-3807
529628|OFFICE OF ACCREDITATION AND ASSESSMENT|400|TC* 4157|420 RUSSL (BOX 203)||OFFICE|212-678-4157
529631|OMBUDSPERSON, FACULTY/PROFESSIONAL STAFF|400|TC* 3391|128 MAIN (BOX 220)||OFFICE|212-678-3391
529632|OMBUDSPERSON, STUDENT|400|TC* 4169|280 GDODGE (BOX 75)||OFFICE|212-678-4169
529745|VOICE MAIL ASSISTANCE, INSTALLATION/REMOVAL|400||||OFFICE|212-678-3456
530023|PRIMARY TUITION SCHOLARSHIPS FOR OFFICER'S CHILDREN|600|||||
530025|PRIMARY TUITION SCHOLARSHIPS FOR OFFICER'S CHILDREN|600|||||
530307|Center For Educational and Psychological Services (CEPS)|400|TC* 3262|657 THNDK (BOX 91)||OFFICE|212-678-3262
530310|Center For The Professional Education Of Teachers (CPET)|400|TC* 3869|416B MAIN (BOX 182)||OFFICE|212-678-3869
530733|Union Local 2110 UAW|400|TC* 4158|31 MAIN (BOX 20)||OFFICE|212-678-4158
530734|psychology, Social-Organizational|400|TC* 3249|222 MAIN (BOX 6)||OFFICE|212-678-3249
536955|ALICE!, COLUMBIA'S HEALTH PROMOTION PROGRAM|600|MS* 4-5453|7FL LERNER|2608|OFFICE|212-854-5453
538556|CENTER ON INTERNATIONAL ORGANIZATION|600|MS* 4-1790|||OFFICE|212-854-1790
539301|COLUMBIA  REVIEW, THE|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
539317|CONFERENCE HOUSING (HOUSING AND DINING SERVICES)|600|MS* 4-2775|118 HRTLY|3003|OFFICE|212-854-2775
539571|COUNSELING AND PSYCHOLOGICAL SERVICES|600|MS* 4-2878|8FL LERNER|2606|OFFICE|212-854-2878
539574|DISCIPLINARY PROCEDURE FOR SEXUAL MISCONDUCT|600|MS* 4-1717|703 LERNER||OFFICE|212-854-1717
539697|ACADEMIC INFORMATION SYSTEMS (ACIS)|600|||||
539703|EMPLOYEE RECORDS|600|MS* 1-4094|1700 B'WAY||OFFICE|212-851-4094
542913|QUANTITATIVE METHODS IN THE SOCIAL SCIENCES PROGRAM (QMSS)|600|MS* 4-7813|811 INTAFF|3355|OFFICE|212-854-7813
542915|QUEER ALLIANCE|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
667792|CENTRE FOR THE STUDY OF DEMOCRACY, TOLERATION AND RELIGION|600|MS* 4-5264|IAB 833, 420 W 118TH ST,NY, NY 10027|3323|OFFICE|212-854-5264
667969|WEIGHT CONTROL CENTER|600||161 FORT WASHINGTON IRVING PAVILION ROOM 645||OFFICE|212-305-5568
669519|SUBSTANCE TREATMENT AND RESEARCH SERVICES (STARS)|600||513 W 168TH ST, 3RD FL,NEW YORK, NY 10032||OFFICE|212-923-3031
691444|STUDEBAKER (Reception Desk)|600|MS* 1-0615|615 W 131ST NY NY 10027|8750|OFFICE|212-851-0615
691450|COLUMBIA-HARLEM SMALL BUSINESS DEVELOPMENT CENTER (SBDC)|600|MS* 4-6444|310 URIS HALL||OFFICE|212-854-6444
